,Index,Time Stamp
697,96057,2021-02-11 00:20:33.440
698,96058,2021-02-11 00:20:33.450
699,96059,2021-02-11 00:20:33.460
700,96320,2021-02-11 00:20:36.070
701,96321,2021-02-11 00:20:36.080
702,96322,2021-02-11 00:20:36.090
703,96323,2021-02-11 00:20:36.100
704,96324,2021-02-11 00:20:36.110
705,96325,2021-02-11 00:20:36.120
706,96326,2021-02-11 00:20:36.130
707,96327,2021-02-11 00:20:36.140
708,96328,2021-02-11 00:20:36.150
709,96329,2021-02-11 00:20:36.160
710,96330,2021-02-11 00:20:36.170
711,96331,2021-02-11 00:20:36.180
712,96332,2021-02-11 00:20:36.190
713,96333,2021-02-11 00:20:36.200
714,96334,2021-02-11 00:20:36.210
715,96335,2021-02-11 00:20:36.220
716,96336,2021-02-11 00:20:36.230
717,96337,2021-02-11 00:20:36.240
718,96338,2021-02-11 00:20:36.250
719,96339,2021-02-11 00:20:36.260
720,96520,2021-02-11 00:20:38.070
721,96521,2021-02-11 00:20:38.080
722,96522,2021-02-11 00:20:38.090
723,96523,2021-02-11 00:20:38.100
724,96524,2021-02-11 00:20:38.110
725,96525,2021-02-11 00:20:38.120
726,96526,2021-02-11 00:20:38.130
727,96527,2021-02-11 00:20:38.140
728,96528,2021-02-11 00:20:38.150
729,96529,2021-02-11 00:20:38.160
730,96530,2021-02-11 00:20:38.170
731,96531,2021-02-11 00:20:38.180
732,96532,2021-02-11 00:20:38.190
733,96533,2021-02-11 00:20:38.200
734,96534,2021-02-11 00:20:38.210
735,96535,2021-02-11 00:20:38.220
736,96536,2021-02-11 00:20:38.230
737,96537,2021-02-11 00:20:38.240
738,96538,2021-02-11 00:20:38.250
739,96539,2021-02-11 00:20:38.260
740,109280,2021-02-11 00:22:45.670
741,109281,2021-02-11 00:22:45.680
742,109282,2021-02-11 00:22:45.690
743,109283,2021-02-11 00:22:45.700
744,109284,2021-02-11 00:22:45.710
745,109285,2021-02-11 00:22:45.720
746,109286,2021-02-11 00:22:45.730
747,109287,2021-02-11 00:22:45.740
748,109288,2021-02-11 00:22:45.750
749,109289,2021-02-11 00:22:45.760
750,109290,2021-02-11 00:22:45.770
751,109291,2021-02-11 00:22:45.780
752,109292,2021-02-11 00:22:45.790
753,109293,2021-02-11 00:22:45.800
754,109294,2021-02-11 00:22:45.810
755,109295,2021-02-11 00:22:45.820
756,109296,2021-02-11 00:22:45.830
757,109297,2021-02-11 00:22:45.840
758,109298,2021-02-11 00:22:45.850
759,109299,2021-02-11 00:22:45.860
760,109400,2021-02-11 00:22:46.870
761,109401,2021-02-11 00:22:46.880
762,109402,2021-02-11 00:22:46.890
763,109403,2021-02-11 00:22:46.900
764,109404,2021-02-11 00:22:46.910
765,109405,2021-02-11 00:22:46.920
766,109406,2021-02-11 00:22:46.930
767,109407,2021-02-11 00:22:46.940
768,109408,2021-02-11 00:22:46.950
769,109409,2021-02-11 00:22:46.960
770,109410,2021-02-11 00:22:46.970
771,109411,2021-02-11 00:22:46.980
772,109412,2021-02-11 00:22:46.990
773,109413,2021-02-11 00:22:47.000
774,109414,2021-02-11 00:22:47.010
775,109415,2021-02-11 00:22:47.020
776,109416,2021-02-11 00:22:47.030
777,109417,2021-02-11 00:22:47.040
778,109418,2021-02-11 00:22:47.050
779,109419,2021-02-11 00:22:47.060
780,110060,2021-02-11 00:22:53.470
781,110061,2021-02-11 00:22:53.480
782,110062,2021-02-11 00:22:53.490
783,110063,2021-02-11 00:22:53.500
784,110064,2021-02-11 00:22:53.510
785,110065,2021-02-11 00:22:53.520
786,110066,2021-02-11 00:22:53.530
787,110067,2021-02-11 00:22:53.540
788,110068,2021-02-11 00:22:53.550
789,110069,2021-02-11 00:22:53.560
790,110070,2021-02-11 00:22:53.570
791,110071,2021-02-11 00:22:53.580
792,110072,2021-02-11 00:22:53.590
793,110073,2021-02-11 00:22:53.600
794,110074,2021-02-11 00:22:53.610
795,110075,2021-02-11 00:22:53.620
796,110076,2021-02-11 00:22:53.630
797,110077,2021-02-11 00:22:53.640
798,110078,2021-02-11 00:22:53.650
799,110079,2021-02-11 00:22:53.660
800,110080,2021-02-11 00:22:53.670
801,110081,2021-02-11 00:22:53.680
802,110082,2021-02-11 00:22:53.690
803,110083,2021-02-11 00:22:53.700
804,110084,2021-02-11 00:22:53.710
805,110085,2021-02-11 00:22:53.720
806,110086,2021-02-11 00:22:53.730
807,110087,2021-02-11 00:22:53.740
808,110088,2021-02-11 00:22:53.750
809,110089,2021-02-11 00:22:53.760
810,110090,2021-02-11 00:22:53.770
811,110091,2021-02-11 00:22:53.780
812,110092,2021-02-11 00:22:53.790
813,110093,2021-02-11 00:22:53.800
814,110094,2021-02-11 00:22:53.810
815,110095,2021-02-11 00:22:53.820
816,110096,2021-02-11 00:22:53.830
817,110097,2021-02-11 00:22:53.840
818,110098,2021-02-11 00:22:53.850
819,110099,2021-02-11 00:22:53.860
820,110140,2021-02-11 00:22:54.270
821,110141,2021-02-11 00:22:54.280
822,110142,2021-02-11 00:22:54.290
823,110143,2021-02-11 00:22:54.300
824,110144,2021-02-11 00:22:54.310
825,110145,2021-02-11 00:22:54.320
826,110146,2021-02-11 00:22:54.330
827,110147,2021-02-11 00:22:54.340
828,110148,2021-02-11 00:22:54.350
829,110149,2021-02-11 00:22:54.360
830,110150,2021-02-11 00:22:54.370
831,110151,2021-02-11 00:22:54.380
832,110152,2021-02-11 00:22:54.390
833,110153,2021-02-11 00:22:54.400
834,110154,2021-02-11 00:22:54.410
835,110155,2021-02-11 00:22:54.420
836,110156,2021-02-11 00:22:54.430
837,110157,2021-02-11 00:22:54.440
838,110158,2021-02-11 00:22:54.450
839,110159,2021-02-11 00:22:54.460
840,110460,2021-02-11 00:22:57.470
841,110461,2021-02-11 00:22:57.480
842,110462,2021-02-11 00:22:57.490
843,110463,2021-02-11 00:22:57.500
844,110464,2021-02-11 00:22:57.510
845,110465,2021-02-11 00:22:57.520
846,110466,2021-02-11 00:22:57.530
847,110467,2021-02-11 00:22:57.540
848,110468,2021-02-11 00:22:57.550
849,110469,2021-02-11 00:22:57.560
850,110470,2021-02-11 00:22:57.570
851,110471,2021-02-11 00:22:57.580
852,110472,2021-02-11 00:22:57.590
853,110473,2021-02-11 00:22:57.600
854,110474,2021-02-11 00:22:57.610
855,110475,2021-02-11 00:22:57.620
856,110476,2021-02-11 00:22:57.630
857,110477,2021-02-11 00:22:57.640
858,110478,2021-02-11 00:22:57.650
859,110479,2021-02-11 00:22:57.660
860,110600,2021-02-11 00:22:58.870
861,110601,2021-02-11 00:22:58.880
862,110602,2021-02-11 00:22:58.890
863,110603,2021-02-11 00:22:58.900
864,110604,2021-02-11 00:22:58.910
865,110605,2021-02-11 00:22:58.920
866,110606,2021-02-11 00:22:58.930
867,110607,2021-02-11 00:22:58.940
868,110608,2021-02-11 00:22:58.950
869,110609,2021-02-11 00:22:58.960
870,110610,2021-02-11 00:22:58.970
871,110611,2021-02-11 00:22:58.980
872,110612,2021-02-11 00:22:58.990
873,110613,2021-02-11 00:22:59.000
874,110614,2021-02-11 00:22:59.010
875,110615,2021-02-11 00:22:59.020
876,110616,2021-02-11 00:22:59.030
877,110617,2021-02-11 00:22:59.040
878,110618,2021-02-11 00:22:59.050
879,110619,2021-02-11 00:22:59.060
880,111340,2021-02-11 00:23:06.270
881,111341,2021-02-11 00:23:06.280
882,111342,2021-02-11 00:23:06.290
883,111343,2021-02-11 00:23:06.300
884,111344,2021-02-11 00:23:06.310
885,111345,2021-02-11 00:23:06.320
886,111346,2021-02-11 00:23:06.330
887,111347,2021-02-11 00:23:06.340
888,111348,2021-02-11 00:23:06.350
889,111349,2021-02-11 00:23:06.360
890,111350,2021-02-11 00:23:06.370
891,111351,2021-02-11 00:23:06.380
892,111352,2021-02-11 00:23:06.390
893,111353,2021-02-11 00:23:06.400
894,111354,2021-02-11 00:23:06.410
895,111355,2021-02-11 00:23:06.420
896,111356,2021-02-11 00:23:06.430
897,111357,2021-02-11 00:23:06.440
898,111358,2021-02-11 00:23:06.450
899,111359,2021-02-11 00:23:06.460
900,111500,2021-02-11 00:23:07.870
901,111501,2021-02-11 00:23:07.880
902,111502,2021-02-11 00:23:07.890
903,111503,2021-02-11 00:23:07.900
904,111504,2021-02-11 00:23:07.910
905,111505,2021-02-11 00:23:07.920
906,111506,2021-02-11 00:23:07.930
907,111507,2021-02-11 00:23:07.940
908,111508,2021-02-11 00:23:07.950
909,111509,2021-02-11 00:23:07.960
910,111510,2021-02-11 00:23:07.970
911,111511,2021-02-11 00:23:07.980
912,111512,2021-02-11 00:23:07.990
913,111513,2021-02-11 00:23:08.000
914,111514,2021-02-11 00:23:08.010
915,111515,2021-02-11 00:23:08.020
916,111516,2021-02-11 00:23:08.030
917,111517,2021-02-11 00:23:08.040
918,111518,2021-02-11 00:23:08.050
919,111519,2021-02-11 00:23:08.060
920,112580,2021-02-11 00:23:18.670
921,112581,2021-02-11 00:23:18.680
922,112582,2021-02-11 00:23:18.690
923,112583,2021-02-11 00:23:18.700
924,112584,2021-02-11 00:23:18.710
925,112585,2021-02-11 00:23:18.720
926,112586,2021-02-11 00:23:18.730
927,112587,2021-02-11 00:23:18.740
928,112588,2021-02-11 00:23:18.750
929,112589,2021-02-11 00:23:18.760
930,112590,2021-02-11 00:23:18.770
931,112591,2021-02-11 00:23:18.780
932,112592,2021-02-11 00:23:18.790
933,112593,2021-02-11 00:23:18.800
934,112594,2021-02-11 00:23:18.810
935,112595,2021-02-11 00:23:18.820
936,112596,2021-02-11 00:23:18.830
937,112597,2021-02-11 00:23:18.840
938,112598,2021-02-11 00:23:18.850
939,112599,2021-02-11 00:23:18.860
940,112820,2021-02-11 00:23:21.070
941,112821,2021-02-11 00:23:21.080
942,112822,2021-02-11 00:23:21.090
943,112823,2021-02-11 00:23:21.100
944,112824,2021-02-11 00:23:21.110
945,112825,2021-02-11 00:23:21.120
946,112826,2021-02-11 00:23:21.130
947,112827,2021-02-11 00:23:21.140
948,112828,2021-02-11 00:23:21.150
949,112829,2021-02-11 00:23:21.160
950,112830,2021-02-11 00:23:21.170
951,112831,2021-02-11 00:23:21.180
952,112832,2021-02-11 00:23:21.190
953,112833,2021-02-11 00:23:21.200
954,112834,2021-02-11 00:23:21.210
955,112835,2021-02-11 00:23:21.220
956,112836,2021-02-11 00:23:21.230
957,112837,2021-02-11 00:23:21.240
958,112838,2021-02-11 00:23:21.250
959,112839,2021-02-11 00:23:21.260
960,113060,2021-02-11 00:23:23.470
961,113061,2021-02-11 00:23:23.480
962,113062,2021-02-11 00:23:23.490
963,113063,2021-02-11 00:23:23.500
964,113064,2021-02-11 00:23:23.510
965,113065,2021-02-11 00:23:23.520
966,113066,2021-02-11 00:23:23.530
967,113067,2021-02-11 00:23:23.540
968,113068,2021-02-11 00:23:23.550
969,113069,2021-02-11 00:23:23.560
970,113070,2021-02-11 00:23:23.570
971,113071,2021-02-11 00:23:23.580
972,113072,2021-02-11 00:23:23.590
973,113073,2021-02-11 00:23:23.600
974,113074,2021-02-11 00:23:23.610
975,113075,2021-02-11 00:23:23.620
976,113076,2021-02-11 00:23:23.630
977,113077,2021-02-11 00:23:23.640
978,113078,2021-02-11 00:23:23.650
979,113079,2021-02-11 00:23:23.660
980,113160,2021-02-11 00:23:24.470
981,113161,2021-02-11 00:23:24.480
982,113162,2021-02-11 00:23:24.490
983,113163,2021-02-11 00:23:24.500
984,113164,2021-02-11 00:23:24.510
985,113165,2021-02-11 00:23:24.520
986,113166,2021-02-11 00:23:24.530
987,113167,2021-02-11 00:23:24.540
988,113168,2021-02-11 00:23:24.550
989,113169,2021-02-11 00:23:24.560
990,113170,2021-02-11 00:23:24.570
991,113171,2021-02-11 00:23:24.580
992,113172,2021-02-11 00:23:24.590
993,113173,2021-02-11 00:23:24.600
994,113174,2021-02-11 00:23:24.610
995,113175,2021-02-11 00:23:24.620
996,113176,2021-02-11 00:23:24.630
997,113177,2021-02-11 00:23:24.640
998,113178,2021-02-11 00:23:24.650
999,113179,2021-02-11 00:23:24.660
1000,114500,2021-02-11 00:23:37.870
1001,114501,2021-02-11 00:23:37.880
1002,114502,2021-02-11 00:23:37.890
1003,114503,2021-02-11 00:23:37.900
1004,114504,2021-02-11 00:23:37.910
1005,114505,2021-02-11 00:23:37.920
1006,114506,2021-02-11 00:23:37.930
1007,114507,2021-02-11 00:23:37.940
1008,114508,2021-02-11 00:23:37.950
1009,114509,2021-02-11 00:23:37.960
1010,114510,2021-02-11 00:23:37.970
1011,114511,2021-02-11 00:23:37.980
1012,114512,2021-02-11 00:23:37.990
1013,114513,2021-02-11 00:23:38.000
1014,114514,2021-02-11 00:23:38.010
1015,114515,2021-02-11 00:23:38.020
1016,114516,2021-02-11 00:23:38.030
1017,114517,2021-02-11 00:23:38.040
1018,114518,2021-02-11 00:23:38.050
1019,114519,2021-02-11 00:23:38.060
1020,115560,2021-02-11 00:23:48.470
1021,115561,2021-02-11 00:23:48.480
1022,115562,2021-02-11 00:23:48.490
1023,115563,2021-02-11 00:23:48.500
1024,115564,2021-02-11 00:23:48.510
1025,115565,2021-02-11 00:23:48.520
1026,115566,2021-02-11 00:23:48.530
1027,115567,2021-02-11 00:23:48.540
1028,115568,2021-02-11 00:23:48.550
1029,115569,2021-02-11 00:23:48.560
1030,115570,2021-02-11 00:23:48.570
1031,115571,2021-02-11 00:23:48.580
1032,115572,2021-02-11 00:23:48.590
1033,115573,2021-02-11 00:23:48.600
1034,115574,2021-02-11 00:23:48.610
1035,115575,2021-02-11 00:23:48.620
1036,115576,2021-02-11 00:23:48.630
1037,115577,2021-02-11 00:23:48.640
1038,115578,2021-02-11 00:23:48.650
1039,115579,2021-02-11 00:23:48.660
1040,115660,2021-02-11 00:23:49.470
1041,115661,2021-02-11 00:23:49.480
1042,115662,2021-02-11 00:23:49.490
1043,115663,2021-02-11 00:23:49.500
1044,115664,2021-02-11 00:23:49.510
1045,115665,2021-02-11 00:23:49.520
1046,115666,2021-02-11 00:23:49.530
1047,115667,2021-02-11 00:23:49.540
1048,115668,2021-02-11 00:23:49.550
1049,115669,2021-02-11 00:23:49.560
1050,115670,2021-02-11 00:23:49.570
1051,115671,2021-02-11 00:23:49.580
1052,115672,2021-02-11 00:23:49.590
1053,115673,2021-02-11 00:23:49.600
1054,115674,2021-02-11 00:23:49.610
1055,115675,2021-02-11 00:23:49.620
1056,115676,2021-02-11 00:23:49.630
1057,115677,2021-02-11 00:23:49.640
1058,115678,2021-02-11 00:23:49.650
1059,115679,2021-02-11 00:23:49.660
1060,116320,2021-02-11 00:23:56.070
1061,116321,2021-02-11 00:23:56.080
1062,116322,2021-02-11 00:23:56.090
1063,116323,2021-02-11 00:23:56.100
1064,116324,2021-02-11 00:23:56.110
1065,116325,2021-02-11 00:23:56.120
1066,116326,2021-02-11 00:23:56.130
1067,116327,2021-02-11 00:23:56.140
1068,116328,2021-02-11 00:23:56.150
1069,116329,2021-02-11 00:23:56.160
1070,116330,2021-02-11 00:23:56.170
1071,116331,2021-02-11 00:23:56.180
1072,116332,2021-02-11 00:23:56.190
1073,116333,2021-02-11 00:23:56.200
1074,116334,2021-02-11 00:23:56.210
1075,116335,2021-02-11 00:23:56.220
1076,116336,2021-02-11 00:23:56.230
1077,116337,2021-02-11 00:23:56.240
1078,116338,2021-02-11 00:23:56.250
1079,116339,2021-02-11 00:23:56.260
1080,116440,2021-02-11 00:23:57.270
1081,116441,2021-02-11 00:23:57.280
1082,116442,2021-02-11 00:23:57.290
1083,116443,2021-02-11 00:23:57.300
1084,116444,2021-02-11 00:23:57.310
1085,116445,2021-02-11 00:23:57.320
1086,116446,2021-02-11 00:23:57.330
1087,116447,2021-02-11 00:23:57.340
1088,116448,2021-02-11 00:23:57.350
1089,116449,2021-02-11 00:23:57.360
1090,116450,2021-02-11 00:23:57.370
1091,116451,2021-02-11 00:23:57.380
1092,116452,2021-02-11 00:23:57.390
1093,116453,2021-02-11 00:23:57.400
1094,116454,2021-02-11 00:23:57.410
1095,116455,2021-02-11 00:23:57.420
1096,116456,2021-02-11 00:23:57.430
1097,116457,2021-02-11 00:23:57.440
1098,116458,2021-02-11 00:23:57.450
1099,116459,2021-02-11 00:23:57.460
1100,116580,2021-02-11 00:23:58.670
1101,116581,2021-02-11 00:23:58.680
1102,116582,2021-02-11 00:23:58.690
1103,116583,2021-02-11 00:23:58.700
1104,116584,2021-02-11 00:23:58.710
1105,116585,2021-02-11 00:23:58.720
1106,116586,2021-02-11 00:23:58.730
1107,116587,2021-02-11 00:23:58.740
1108,116588,2021-02-11 00:23:58.750
1109,116589,2021-02-11 00:23:58.760
1110,116590,2021-02-11 00:23:58.770
1111,116591,2021-02-11 00:23:58.780
1112,116592,2021-02-11 00:23:58.790
1113,116593,2021-02-11 00:23:58.800
1114,116594,2021-02-11 00:23:58.810
1115,116595,2021-02-11 00:23:58.820
1116,116596,2021-02-11 00:23:58.830
1117,116597,2021-02-11 00:23:58.840
1118,116598,2021-02-11 00:23:58.850
1119,116599,2021-02-11 00:23:58.860
1120,117260,2021-02-11 00:24:05.470
1121,117261,2021-02-11 00:24:05.480
1122,117262,2021-02-11 00:24:05.490
1123,117263,2021-02-11 00:24:05.500
1124,117264,2021-02-11 00:24:05.510
1125,117265,2021-02-11 00:24:05.520
1126,117266,2021-02-11 00:24:05.530
1127,117267,2021-02-11 00:24:05.540
1128,117268,2021-02-11 00:24:05.550
1129,117269,2021-02-11 00:24:05.560
1130,117270,2021-02-11 00:24:05.570
1131,117271,2021-02-11 00:24:05.580
1132,117272,2021-02-11 00:24:05.590
1133,117273,2021-02-11 00:24:05.600
1134,117274,2021-02-11 00:24:05.610
1135,117275,2021-02-11 00:24:05.620
1136,117276,2021-02-11 00:24:05.630
1137,117277,2021-02-11 00:24:05.640
1138,117278,2021-02-11 00:24:05.650
1139,117279,2021-02-11 00:24:05.660
1140,118860,2021-02-11 00:24:21.470
1141,118861,2021-02-11 00:24:21.480
1142,118862,2021-02-11 00:24:21.490
1143,118863,2021-02-11 00:24:21.500
1144,118864,2021-02-11 00:24:21.510
1145,118865,2021-02-11 00:24:21.520
1146,118866,2021-02-11 00:24:21.530
1147,118867,2021-02-11 00:24:21.540
1148,118868,2021-02-11 00:24:21.550
1149,118869,2021-02-11 00:24:21.560
1150,118870,2021-02-11 00:24:21.570
1151,118871,2021-02-11 00:24:21.580
1152,118872,2021-02-11 00:24:21.590
1153,118873,2021-02-11 00:24:21.600
1154,118874,2021-02-11 00:24:21.610
1155,118875,2021-02-11 00:24:21.620
1156,118876,2021-02-11 00:24:21.630
1157,118877,2021-02-11 00:24:21.640
1158,118878,2021-02-11 00:24:21.650
1159,118879,2021-02-11 00:24:21.660
1160,118960,2021-02-11 00:24:22.470
1161,118961,2021-02-11 00:24:22.480
1162,118962,2021-02-11 00:24:22.490
1163,118963,2021-02-11 00:24:22.500
1164,118964,2021-02-11 00:24:22.510
1165,118965,2021-02-11 00:24:22.520
1166,118966,2021-02-11 00:24:22.530
1167,118967,2021-02-11 00:24:22.540
1168,118968,2021-02-11 00:24:22.550
1169,118969,2021-02-11 00:24:22.560
1170,118970,2021-02-11 00:24:22.570
1171,118971,2021-02-11 00:24:22.580
1172,118972,2021-02-11 00:24:22.590
1173,118973,2021-02-11 00:24:22.600
1174,118974,2021-02-11 00:24:22.610
1175,118975,2021-02-11 00:24:22.620
1176,118976,2021-02-11 00:24:22.630
1177,118977,2021-02-11 00:24:22.640
1178,118978,2021-02-11 00:24:22.650
1179,118979,2021-02-11 00:24:22.660
1180,119100,2021-02-11 00:24:23.870
1181,119101,2021-02-11 00:24:23.880
1182,119102,2021-02-11 00:24:23.890
1183,119103,2021-02-11 00:24:23.900
1184,119104,2021-02-11 00:24:23.910
1185,119105,2021-02-11 00:24:23.920
1186,119106,2021-02-11 00:24:23.930
1187,119107,2021-02-11 00:24:23.940
1188,119108,2021-02-11 00:24:23.950
1189,119109,2021-02-11 00:24:23.960
1190,119110,2021-02-11 00:24:23.970
1191,119111,2021-02-11 00:24:23.980
1192,119112,2021-02-11 00:24:23.990
1193,119113,2021-02-11 00:24:24.000
1194,119114,2021-02-11 00:24:24.010
1195,119115,2021-02-11 00:24:24.020
1196,119116,2021-02-11 00:24:24.030
1197,119117,2021-02-11 00:24:24.040
1198,119118,2021-02-11 00:24:24.050
1199,119119,2021-02-11 00:24:24.060
1200,120260,2021-02-11 00:24:35.470
1201,120261,2021-02-11 00:24:35.480
1202,120262,2021-02-11 00:24:35.490
1203,120263,2021-02-11 00:24:35.500
1204,120264,2021-02-11 00:24:35.510
1205,120265,2021-02-11 00:24:35.520
1206,120266,2021-02-11 00:24:35.530
1207,120267,2021-02-11 00:24:35.540
1208,120268,2021-02-11 00:24:35.550
1209,120269,2021-02-11 00:24:35.560
1210,120270,2021-02-11 00:24:35.570
1211,120271,2021-02-11 00:24:35.580
1212,120272,2021-02-11 00:24:35.590
1213,120273,2021-02-11 00:24:35.600
1214,120274,2021-02-11 00:24:35.610
1215,120275,2021-02-11 00:24:35.620
1216,120276,2021-02-11 00:24:35.630
1217,120277,2021-02-11 00:24:35.640
1218,120278,2021-02-11 00:24:35.650
1219,120279,2021-02-11 00:24:35.660
1220,121140,2021-02-11 00:24:44.270
1221,121141,2021-02-11 00:24:44.280
1222,121142,2021-02-11 00:24:44.290
1223,121143,2021-02-11 00:24:44.300
1224,121144,2021-02-11 00:24:44.310
1225,121145,2021-02-11 00:24:44.320
1226,121146,2021-02-11 00:24:44.330
1227,121147,2021-02-11 00:24:44.340
1228,121148,2021-02-11 00:24:44.350
1229,121149,2021-02-11 00:24:44.360
1230,121150,2021-02-11 00:24:44.370
1231,121151,2021-02-11 00:24:44.380
1232,121152,2021-02-11 00:24:44.390
1233,121153,2021-02-11 00:24:44.400
1234,121154,2021-02-11 00:24:44.410
1235,121155,2021-02-11 00:24:44.420
1236,121156,2021-02-11 00:24:44.430
1237,121157,2021-02-11 00:24:44.440
1238,121158,2021-02-11 00:24:44.450
1239,121159,2021-02-11 00:24:44.460
1240,121560,2021-02-11 00:24:48.470
1241,121561,2021-02-11 00:24:48.480
1242,121562,2021-02-11 00:24:48.490
1243,121563,2021-02-11 00:24:48.500
1244,121564,2021-02-11 00:24:48.510
1245,121565,2021-02-11 00:24:48.520
1246,121566,2021-02-11 00:24:48.530
1247,121567,2021-02-11 00:24:48.540
1248,121568,2021-02-11 00:24:48.550
1249,121569,2021-02-11 00:24:48.560
1250,121570,2021-02-11 00:24:48.570
1251,121571,2021-02-11 00:24:48.580
1252,121572,2021-02-11 00:24:48.590
1253,121573,2021-02-11 00:24:48.600
1254,121574,2021-02-11 00:24:48.610
1255,121575,2021-02-11 00:24:48.620
1256,121576,2021-02-11 00:24:48.630
1257,121577,2021-02-11 00:24:48.640
1258,121578,2021-02-11 00:24:48.650
1259,121579,2021-02-11 00:24:48.660
1260,121940,2021-02-11 00:24:52.270
1261,121941,2021-02-11 00:24:52.280
1262,121942,2021-02-11 00:24:52.290
1263,121943,2021-02-11 00:24:52.300
1264,121944,2021-02-11 00:24:52.310
1265,121945,2021-02-11 00:24:52.320
